file_name,title,url
ND_Daily_1924-05-04_V2-111.pdf,"Notre Dame Daily 1924-05-04 (Volume 2, Number 111)",http://archives.nd.edu/Daily/ND_Daily_1924-05-04_V2-111.pdf
ND_Daily_1924-05-06_V2-112.pdf,"Notre Dame Daily 1924-05-06 (Volume 2, Number 112)",http://archives.nd.edu/Daily/ND_Daily_1924-05-06_V2-112.pdf
ND_Daily_1924-05-08_V2-113.pdf,"Notre Dame Daily 1924-05-08 (Volume 2, Number 113)",http://archives.nd.edu/Daily/ND_Daily_1924-05-08_V2-113.pdf
ND_Daily_1924-05-10_V2-114.pdf,"Notre Dame Daily 1924-05-10 (Volume 2, Number 114)",http://archives.nd.edu/Daily/ND_Daily_1924-05-10_V2-114.pdf
ND_Daily_1924-05-11_V2-115.pdf,"Notre Dame Daily 1924-05-11 (Volume 2, Number 115)",http://archives.nd.edu/Daily/ND_Daily_1924-05-11_V2-115.pdf
ND_Daily_1924-05-13_V2-116.pdf,"Notre Dame Daily 1924-05-13 (Volume 2, Number 116)",http://archives.nd.edu/Daily/ND_Daily_1924-05-13_V2-116.pdf
ND_Daily_1924-05-15_V2-117.pdf,"Notre Dame Daily 1924-05-15 (Volume 2, Number 117)",http://archives.nd.edu/Daily/ND_Daily_1924-05-15_V2-117.pdf
ND_Daily_1924-05-17_V2-118.pdf,"Notre Dame Daily 1924-05-17 (Volume 2, Number 118)",http://archives.nd.edu/Daily/ND_Daily_1924-05-17_V2-118.pdf
ND_Daily_1924-05-18_V2-119.pdf,"Notre Dame Daily 1924-05-18 (Volume 2, Number 119)",http://archives.nd.edu/Daily/ND_Daily_1924-05-18_V2-119.pdf
ND_Daily_1924-05-20_V2-120.pdf,"Notre Dame Daily 1924-05-20 (Volume 2, Number 120)",http://archives.nd.edu/Daily/ND_Daily_1924-05-20_V2-120.pdf
ND_Daily_1924-05-20_V2-121.pdf,"Notre Dame Daily 1924-05-20 (Volume 2, Number 121)",http://archives.nd.edu/Daily/ND_Daily_1924-05-20_V2-121.pdf
ND_Daily_1924-05-24_V2-122.pdf,"Notre Dame Daily 1924-05-24 (Volume 2, Number 122)",http://archives.nd.edu/Daily/ND_Daily_1924-05-24_V2-122.pdf
ND_Daily_1924-05-25_V2-123.pdf,"Notre Dame Daily 1924-05-25 (Volume 2, Number 123)",http://archives.nd.edu/Daily/ND_Daily_1924-05-25_V2-123.pdf
ND_Daily_1924-05-27_V2-124.pdf,"Notre Dame Daily 1924-05-27 (Volume 2, Number 124)",http://archives.nd.edu/Daily/ND_Daily_1924-05-27_V2-124.pdf
ND_Daily_1924-05-29_V2-125.pdf,"Notre Dame Daily 1924-05-29 (Volume 2, Number 125)",http://archives.nd.edu/Daily/ND_Daily_1924-05-29_V2-125.pdf
ND_Daily_1924-05-31_V2-126.pdf,"Notre Dame Daily 1924-05-31 (Volume 2, Number 126)",http://archives.nd.edu/Daily/ND_Daily_1924-05-31_V2-126.pdf
ND_Daily_1924-06-01_V2-127.pdf,"Notre Dame Daily 1924-06-01 (Volume 2, Number 127)",http://archives.nd.edu/Daily/ND_Daily_1924-06-01_V2-127.pdf
ND_Daily_1924-06-15_V2-128.pdf,"Notre Dame Daily 1924-06-15 (Volume 2, Number 128)",http://archives.nd.edu/Daily/ND_Daily_1924-06-15_V2-128.pdf
